Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675632879.262835,0,77679,0,GPS1_FRAME,42.33700942993164,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.46875,0.0,19,T
1675632880.2641325,0,77680,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.46875,0.0,19,T
1675632881.2639709,0,77681,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.46875,0.0,19,T
1675632882.263277,0,77682,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.46875,0.0,19,T
1675632883.2645156,0,77683,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632884.263584,0,77684,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632885.2806602,0,77685,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632886.2629716,0,77686,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632887.263217,0,77687,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632888.2631283,0,77688,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632889.2987819,0,77689,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632890.2642367,0,77690,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632891.2633035,0,77691,0,GPS1_FRAME,42.33700180053711,-71.0903549194336,1.2000000476837158,0.0,4689310.5,327794.59375,0.0,19,T
1675632892.2637646,0,77692,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632893.262614,0,77693,0,GPS1_FRAME,42.33700180053711,-71.0903549194336,1.2000000476837158,0.0,4689310.5,327794.59375,0.0,19,T
1675632894.2628317,0,77694,0,GPS1_FRAME,42.33700180053711,-71.0903549194336,1.2000000476837158,0.0,4689310.5,327794.59375,0.0,19,T
1675632895.2635336,0,77695,0,GPS1_FRAME,42.33700180053711,-71.0903549194336,1.2000000476837158,0.0,4689310.5,327794.59375,0.0,19,T
1675632896.2641537,0,77696,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632897.2634313,0,77697,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632898.2634702,0,77698,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632899.2634265,0,77699,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632900.264051,0,77700,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632901.264892,0,77701,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.59375,0.0,19,T
1675632902.2647195,0,77702,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632903.2639782,0,77703,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632904.2626705,0,77704,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632905.2637613,0,77705,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632906.26284,0,77706,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632907.2632532,0,77707,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632908.2635086,0,77708,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632909.2622778,0,77709,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
1675632910.2638235,0,77710,0,GPS1_FRAME,42.337005615234375,-71.0903549194336,1.2000000476837158,0.0,4689311.0,327794.75,0.0,19,T
