time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/05/17:15:52.278823,0,80152,0,GPS1_FRAME,42.336307525634766,-71.09072875976562,1.2999999523162842,0.0,4689234.0,327761.65625,0.0,19,T
2023/02/05/17:15:53.278595,0,80153,0,GPS1_FRAME,42.33631134033203,-71.09074401855469,1.2999999523162842,0.0,4689234.5,327760.71875,0.0,19,T
2023/02/05/17:15:54.279235,0,80154,0,GPS1_FRAME,42.33631134033203,-71.09075927734375,1.2000000476837158,0.0,4689234.5,327759.625,0.0,19,T
2023/02/05/17:15:55.279148,0,80155,0,GPS1_FRAME,42.33631134033203,-71.09076690673828,1.2999999523162842,0.0,4689234.5,327758.65625,0.0,19,T
2023/02/05/17:15:56.300879,0,80156,0,GPS1_FRAME,42.33631134033203,-71.09078216552734,1.2999999523162842,0.0,4689234.5,327757.5625,0.0,19,T
2023/02/05/17:15:57.278631,0,80157,0,GPS1_FRAME,42.3363151550293,-71.09078979492188,1.2999999523162842,0.0,4689235.0,327756.59375,0.0,19,T
2023/02/05/17:15:58.278317,0,80158,0,GPS1_FRAME,42.3363151550293,-71.09080505371094,1.2999999523162842,0.0,4689235.0,327755.625,0.0,19,T
2023/02/05/17:15:59.276552,0,80159,0,GPS1_FRAME,42.3363151550293,-71.0908203125,1.2999999523162842,0.0,4689235.0,327754.6875,0.0,19,T
2023/02/05/17:16:00.279734,0,80160,0,GPS1_FRAME,42.3363151550293,-71.09082794189453,1.2999999523162842,0.0,4689235.0,327753.71875,0.0,19,T
2023/02/05/17:16:01.279782,0,80161,0,GPS1_FRAME,42.3363151550293,-71.0908432006836,1.2999999523162842,0.0,4689235.0,327752.75,0.0,19,T
2023/02/05/17:16:02.278632,0,80162,0,GPS1_FRAME,42.3363151550293,-71.09085083007812,1.2999999523162842,0.0,4689235.0,327751.8125,0.0,19,T
2023/02/05/17:16:03.279912,0,80163,0,GPS1_FRAME,42.3363151550293,-71.09086608886719,1.2999999523162842,0.0,4689235.0,327750.84375,0.0,19,T
2023/02/05/17:16:04.279470,0,80164,0,GPS1_FRAME,42.3363151550293,-71.09087371826172,1.2999999523162842,0.0,4689235.5,327749.75,0.0,19,T
2023/02/05/17:16:05.279931,0,80165,0,GPS1_FRAME,42.33631896972656,-71.09088897705078,1.2000000476837158,0.0,4689235.5,327748.78125,0.0,19,T
2023/02/05/17:16:06.279366,0,80166,0,GPS1_FRAME,42.33632278442383,-71.09090423583984,1.2999999523162842,0.0,4689236.0,327747.6875,0.0,19,T
2023/02/05/17:16:07.280868,0,80167,0,GPS1_FRAME,42.33632278442383,-71.09091186523438,1.2000000476837158,0.0,4689236.0,327746.59375,0.0,19,T
2023/02/05/17:16:08.281216,0,80168,0,GPS1_FRAME,42.33632278442383,-71.09092712402344,1.2000000476837158,0.0,4689236.0,327745.65625,0.0,19,T
2023/02/05/17:16:09.281693,0,80169,0,GPS1_FRAME,42.33632278442383,-71.0909423828125,1.2999999523162842,0.0,4689236.0,327744.53125,0.0,19,T
2023/02/05/17:16:10.280730,0,80170,0,GPS1_FRAME,42.33632278442383,-71.09095001220703,1.2999999523162842,0.0,4689236.0,327743.4375,0.0,19,T
2023/02/05/17:16:11.279133,0,80171,0,GPS1_FRAME,42.33632278442383,-71.0909652709961,1.2999999523162842,0.0,4689236.0,327742.34375,0.0,19,T
2023/02/05/17:16:12.281631,0,80172,0,GPS1_FRAME,42.33631896972656,-71.09098052978516,1.2999999523162842,0.0,4689236.0,327741.25,0.0,19,T
2023/02/05/17:16:13.280940,0,80173,0,GPS1_FRAME,42.33631896972656,-71.09099578857422,1.2999999523162842,0.0,4689236.0,327740.0,0.0,19,T
2023/02/05/17:16:14.280182,0,80174,0,GPS1_FRAME,42.33631896972656,-71.09101104736328,1.2999999523162842,0.0,4689236.0,327738.75,0.0,19,T
2023/02/05/17:16:15.279751,0,80175,0,GPS1_FRAME,42.3363151550293,-71.09101867675781,1.2000000476837158,0.0,4689235.5,327737.78125,0.0,19,T
2023/02/05/17:16:16.279296,0,80176,0,GPS1_FRAME,42.3363151550293,-71.09103393554688,1.2999999523162842,0.0,4689235.5,327736.6875,0.0,19,T
2023/02/05/17:16:17.280810,0,80177,0,GPS1_FRAME,42.33631134033203,-71.09104919433594,1.2000000476837158,0.0,4689235.0,327735.4375,0.0,19,T
2023/02/05/17:16:18.279679,0,80178,0,GPS1_FRAME,42.336307525634766,-71.09105682373047,1.2000000476837158,0.0,4689234.5,327735.03125,0.0,19,T
2023/02/05/17:16:19.278466,0,80179,0,GPS1_FRAME,42.336299896240234,-71.091064453125,1.2000000476837158,0.0,4689234.0,327734.46875,0.0,19,T
2023/02/05/17:16:20.281466,0,80180,0,GPS1_FRAME,42.33629608154297,-71.091064453125,1.2000000476837158,0.0,4689233.5,327734.1875,0.0,19,T
2023/02/05/17:16:21.281782,0,80181,0,GPS1_FRAME,42.3362922668457,-71.09107208251953,1.2000000476837158,0.0,4689233.0,327733.875,0.0,19,T
2023/02/05/17:16:22.280064,0,80182,0,GPS1_FRAME,42.33628845214844,-71.09107208251953,1.2000000476837158,0.0,4689232.5,327733.875,0.0,19,T
2023/02/05/17:16:23.280220,0,80183,0,GPS1_FRAME,42.33628463745117,-71.091064453125,1.2000000476837158,0.0,4689232.0,327734.0,0.0,19,T
2023/02/05/17:16:24.284025,0,80184,0,GPS1_FRAME,42.336273193359375,-71.091064453125,1.2000000476837158,0.0,4689231.0,327734.25,0.0,19,T
