Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675635355.2791476,0,80155,0,GPS1_FRAME,42.33631134033203,-71.09076690673828,1.2999999523162842,0.0,4689234.5,327758.65625,0.0,19,T
1675635356.3008795,0,80156,0,GPS1_FRAME,42.33631134033203,-71.09078216552734,1.2999999523162842,0.0,4689234.5,327757.5625,0.0,19,T
1675635357.2786312,0,80157,0,GPS1_FRAME,42.3363151550293,-71.09078979492188,1.2999999523162842,0.0,4689235.0,327756.59375,0.0,19,T
1675635358.2783175,0,80158,0,GPS1_FRAME,42.3363151550293,-71.09080505371094,1.2999999523162842,0.0,4689235.0,327755.625,0.0,19,T
1675635359.276552,0,80159,0,GPS1_FRAME,42.3363151550293,-71.0908203125,1.2999999523162842,0.0,4689235.0,327754.6875,0.0,19,T
1675635360.2797344,0,80160,0,GPS1_FRAME,42.3363151550293,-71.09082794189453,1.2999999523162842,0.0,4689235.0,327753.71875,0.0,19,T
1675635361.2797823,0,80161,0,GPS1_FRAME,42.3363151550293,-71.0908432006836,1.2999999523162842,0.0,4689235.0,327752.75,0.0,19,T
1675635362.2786317,0,80162,0,GPS1_FRAME,42.3363151550293,-71.09085083007812,1.2999999523162842,0.0,4689235.0,327751.8125,0.0,19,T
1675635363.2799118,0,80163,0,GPS1_FRAME,42.3363151550293,-71.09086608886719,1.2999999523162842,0.0,4689235.0,327750.84375,0.0,19,T
1675635364.2794704,0,80164,0,GPS1_FRAME,42.3363151550293,-71.09087371826172,1.2999999523162842,0.0,4689235.5,327749.75,0.0,19,T
1675635365.2799308,0,80165,0,GPS1_FRAME,42.33631896972656,-71.09088897705078,1.2000000476837158,0.0,4689235.5,327748.78125,0.0,19,T
1675635366.2793663,0,80166,0,GPS1_FRAME,42.33632278442383,-71.09090423583984,1.2999999523162842,0.0,4689236.0,327747.6875,0.0,19,T
1675635367.280868,0,80167,0,GPS1_FRAME,42.33632278442383,-71.09091186523438,1.2000000476837158,0.0,4689236.0,327746.59375,0.0,19,T
1675635368.2812161,0,80168,0,GPS1_FRAME,42.33632278442383,-71.09092712402344,1.2000000476837158,0.0,4689236.0,327745.65625,0.0,19,T
1675635369.2816927,0,80169,0,GPS1_FRAME,42.33632278442383,-71.0909423828125,1.2999999523162842,0.0,4689236.0,327744.53125,0.0,19,T
1675635370.2807295,0,80170,0,GPS1_FRAME,42.33632278442383,-71.09095001220703,1.2999999523162842,0.0,4689236.0,327743.4375,0.0,19,T
1675635371.2791326,0,80171,0,GPS1_FRAME,42.33632278442383,-71.0909652709961,1.2999999523162842,0.0,4689236.0,327742.34375,0.0,19,T
1675635372.2816305,0,80172,0,GPS1_FRAME,42.33631896972656,-71.09098052978516,1.2999999523162842,0.0,4689236.0,327741.25,0.0,19,T
